NAME,STATE_NAME,1938,1939,1940,1941,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1959,1960,1961,1962,1963
Cobb County,Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0
Cochise County,Arizona,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
Coconino County,Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,4.0,4.0
Codington County,South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Coffee County,Georgia,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Colbert County,Alabama,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0
Cole County,Missouri,0.0,0.0,1.0,1.0,17.0,16.0,16.0,15.0,15.0,15.0,15.0,14.0,15.0,7.0,6.0,6.0,6.0,6.0,4.0,4.0
Colleton County,South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Columbia County,Florida,0.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Columbia County,New York,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Columbia County,Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Columbus County,North Carolina,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cook County,Illinois,13.0,30.0,31.0,30.0,55.0,50.0,49.0,48.0,48.0,47.0,49.0,48.0,47.0,34.0,35.0,27.0,26.0,59.0,55.0,57.0
Coos County,New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Coshocton County,Ohio,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Covington County,Alabama,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Covington city,Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
Craven County,North Carolina,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Creek County,Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Crittenden County,Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0
Crook County,Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Culberson County,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Culpeper County,Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0
Cumberland County,Maine,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
Cumberland County,New Jersey,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cumberland County,North Carolina,1.0,7.0,6.0,6.0,12.0,11.0,11.0,18.0,23.0,19.0,18.0,17.0,17.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
Cumberland County,Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Custer County,South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cuyahoga County,Ohio,11.0,13.0,13.0,8.0,38.0,34.0,36.0,36.0,29.0,25.0,25.0,26.0,25.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0
Dallas County,Arkansas,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dallas County,Texas,0.0,8.0,21.0,22.0,17.0,15.0,14.0,14.0,13.0,13.0,13.0,13.0,16.0,13.0,11.0,15.0,15.0,15.0,8.0,8.0
Dane County,Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Danville city,Virginia,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
Darlington County,South Carolina,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dauphin County,Pennsylvania,3.0,5.0,5.0,5.0,8.0,7.0,7.0,8.0,7.0,8.0,6.0,5.0,8.0,7.0,6.0,6.0,6.0,6.0,4.0,4.0
Davidson County,North Carolina,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Davidson County,Tennessee,3.0,9.0,6.0,10.0,14.0,20.0,17.0,16.0,15.0,15.0,13.0,12.0,14.0,10.0,11.0,11.0,24.0,26.0,10.0,9.0
Dawes County,Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
De Soto Parish,Louisiana,0.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
DeKalb County,Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Delaware County,Indiana,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
Delaware County,New York,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware County,Pennsylvania,1.0,13.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
Denver County,Colorado,0.0,10.0,11.0,13.0,52.0,44.0,39.0,41.0,38.0,38.0,31.0,30.0,32.0,10.0,13.0,9.0,8.0,9.0,0.0,0.0
Des Moines County,Iowa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deschutes County,Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Dickinson County,Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
District of Columbia,District of Columbia,19.0,24.0,27.0,16.0,58.0,68.0,64.0,63.0,61.0,57.0,53.0,63.0,57.0,29.0,29.0,29.0,29.0,30.0,23.0,38.0
Dodge County,Georgia,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dodge County,Nebraska,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Dougherty County,Georgia,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0
Douglas County,Kansas,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Douglas County,Nebraska,0.0,9.0,7.0,7.0,29.0,25.0,25.0,24.0,21.0,20.0,18.0,16.0,16.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
Douglas County,Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Doña Ana County,New Mexico,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
Dubuque County,Iowa,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
Dukes County,Massachusetts,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Durham County,North Carolina,5.0,10.0,7.0,7.0,15.0,30.0,30.0,31.0,30.0,30.0,27.0,27.0,21.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0
Dutchess County,New York,6.0,6.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0
Duval County,Florida,7.0,11.0,10.0,10.0,10.0,10.0,11.0,18.0,15.0,14.0,15.0,17.0,17.0,12.0,11.0,9.0,9.0,7.0,4.0,6.0
East Baton Rouge Parish,Louisiana,0.0,1.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
East Carroll Parish,Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eaton County,Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Eddy County,New Mexico,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Edgecombe County,North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Edmonson County,Kentucky,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
El Paso County,Colorado,0.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
El Paso County,Texas,0.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,10.0,8.0,9.0,8.0,8.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0
Elkhart County,Indiana,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Elko County,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ellis County,Texas,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
Emporia city,Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Erie County,New York,4.0,7.0,7.0,7.0,78.0,83.0,81.0,78.0,70.0,68.0,67.0,67.0,66.0,17.0,18.0,17.0,16.0,15.0,21.0,32.0
Erie County,Ohio,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Erie County,Pennsylvania,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Escambia County,Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Escambia County,Florida,1.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,4.0,4.0,4.0,0.0,0.0
Essex County,Massachusetts,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Essex County,New Jersey,46.0,67.0,61.0,72.0,87.0,104.0,99.0,95.0,93.0,96.0,89.0,85.0,83.0,17.0,17.0,18.0,17.0,16.0,12.0,11.0
Essex County,New York,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Essex County,Virginia,0.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
Etowah County,Alabama,5.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,8.0,9.0,5.0,5.0
Fairbanks North Star Borough,Alaska,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
Fairfield County,Connecticut,6.0,4.0,3.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,10.0
Faulkner County,Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Fauquier County,Virginia,0.0,0.0,0.0,0.0,8.0,8.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fayette County,Kentucky,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0
Fayette County,West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Finney County,Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Flathead County,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
Florence County,South Carolina,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,5.0,6.0,6.0,3.0,3.0,2.0,1.0
Floyd County,Indiana,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fond du Lac County,Wisconsin,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
Ford County,Kansas,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Forrest County,Mississippi,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0
Forsyth County,North Carolina,7.0,10.0,10.0,11.0,6.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,1.0,1.0
Franklin County,Kansas,0.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin County,Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Franklin County,New York,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin County,Ohio,4.0,8.0,9.0,4.0,19.0,18.0,18.0,50.0,66.0,69.0,62.0,56.0,51.0,22.0,19.0,21.0,20.0,19.0,15.0,14.0
Franklin County,Pennsylvania,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Frederick County,Maryland,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Frederick County,Virginia,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fredericksburg city,Virginia,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0
Fremont County,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Fresno County,California,0.0,1.0,1.0,1.0,20.0,17.0,15.0,15.0,12.0,11.0,11.0,11.0,9.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0
Fulton County,Georgia,12.0,18.0,15.0,11.0,22.0,22.0,21.0,30.0,31.0,24.0,24.0,23.0,24.0,10.0,11.0,12.0,14.0,14.0,12.0,12.0
Galveston County,Texas,0.0,4.0,4.0,4.0,6.0,16.0,15.0,14.0,13.0,13.0,12.0,11.0,12.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0
Garfield County,Oklahoma,0.0,15.0,11.0,10.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
Garfield County,Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Garland County,Arkansas,0.0,12.0,11.0,10.0,11.0,12.0,11.0,9.0,8.0,9.0,8.0,8.0,11.0,7.0,16.0,20.0,33.0,33.0,22.0,22.0
Garrard County,Kentucky,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
Gaston County,North Carolina,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Geary County,Kansas,0.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
Genesee County,Michigan,0.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
Geneva County,Alabama,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgetown County,South Carolina,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0
Gibson County,Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Giles County,Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Gloucester County,New Jersey,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gloucester County,Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
Glynn County,Georgia,0.0,1.0,1.0,1.0,1.0,13.0,13.0,11.0,10.0,9.0,8.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
Grady County,Oklahoma,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Grafton County,New Hampshire,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
Graham County,Kansas,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Grant County,Indiana,0.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0
